id,date,time,category,type,amount,counterparty,month
1562,2026-05-31,"03:01 PM","Person/Merchant Payment",Debit,1000.00,Person_198,2026-05
1563,2026-05-31,"04:49 PM","Person/Merchant Payment",Debit,500.00,Person_240,2026-05
1564,2026-06-02,"05:17 PM","Person/Merchant Payment",Debit,95.00,Person_347,2026-06
1565,2026-06-02,"08:48 PM","Money Received",Credit,2130.00,Person_12,2026-06
1566,2026-06-02,"09:29 PM",Recharge,Debit,22.00,Person_18,2026-06
1567,2026-06-03,"12:56 PM","Money Received",Credit,500.00,Person_348,2026-06
1568,2026-06-03,"12:57 PM","Person/Merchant Payment",Debit,2500.00,Person_349,2026-06
1569,2026-06-03,"12:58 PM","Money Received",Credit,200.00,Person_50,2026-06
1570,2026-06-03,"01:01 PM","Person/Merchant Payment",Debit,200.00,Person_50,2026-06
1571,2026-06-03,"01:04 PM","Person/Merchant Payment",Debit,200.00,Person_50,2026-06
1572,2026-06-03,"01:04 PM","Money Received",Credit,200.00,Person_50,2026-06
1573,2026-06-04,"12:23 PM","Person/Merchant Payment",Debit,2000.00,Person_6,2026-06
1574,2026-06-04,"05:23 PM",Recharge,Debit,26.00,Person_18,2026-06
1575,2026-06-04,"05:27 PM","Money Received",Credit,500.00,Person_331,2026-06
1576,2026-06-04,"05:29 PM","UPI Lite Top-up",Debit,500.00,Person_4,2026-06
1577,2026-06-04,"10:54 PM","Person/Merchant Payment",Debit,300.00,Person_156,2026-06
1578,2026-06-04,"10:54 PM","UPI Lite Top-up",Debit,300.00,Person_4,2026-06
1579,2026-06-05,"04:03 PM","Person/Merchant Payment",Debit,50.00,Person_50,2026-06
1580,2026-06-05,"04:59 PM","Money Received",Credit,100.00,Person_2,2026-06
1581,2026-06-05,"05:21 PM","Person/Merchant Payment",Debit,79.00,Person_350,2026-06
1582,2026-06-07,"06:46 PM","Money Received",Credit,6800.00,Person_17,2026-06
1583,2026-06-08,"01:10 PM","Person/Merchant Payment",Debit,2500.00,Person_50,2026-06
1584,2026-06-08,"01:40 PM","Person/Merchant Payment",Debit,150.00,Person_50,2026-06
1585,2026-06-09,"09:57 AM","Person/Merchant Payment",Debit,200.00,Person_50,2026-06
1586,2026-06-12,"02:05 PM","Person/Merchant Payment",Debit,350.00,Person_351,2026-06
1587,2026-06-14,"03:08 PM","Money Received",Credit,500.00,Person_12,2026-06
1588,2026-06-14,"06:07 PM","Money Received",Credit,600.00,Person_12,2026-06
1589,2026-06-14,"08:31 PM","UPI Lite Top-up",Debit,1100.00,Person_4,2026-06
1590,2026-06-15,"11:49 AM","Person/Merchant Payment",Debit,1000.00,Person_12,2026-06
1591,2026-06-15,"11:49 AM","Person/Merchant Payment",Debit,100.00,Person_12,2026-06
1592,2026-06-16,"03:15 PM","Person/Merchant Payment",Debit,300.00,Person_240,2026-06
1593,2026-06-19,"09:52 AM","Money Received",Credit,25000.00,Person_352,2026-06
1594,2026-06-19,"09:56 AM","Money Received",Credit,25000.00,Person_352,2026-06
1595,2026-06-19,"09:58 PM","Person/Merchant Payment",Debit,205.00,Person_353,2026-06
1596,2026-06-20,"09:57 AM","Person/Merchant Payment",Debit,10000.00,Person_17,2026-06
1597,2026-06-20,"11:29 AM","Person/Merchant Payment",Debit,10000.00,Person_172,2026-06
1598,2026-06-20,"12:32 PM","Money Received",Credit,500.00,Person_354,2026-06
1599,2026-06-20,"01:26 PM","Money Received",Credit,40.00,Person_2,2026-06
1600,2026-06-20,"02:01 PM","Money Received",Credit,50.00,Person_17,2026-06
1601,2026-06-20,"02:02 PM","Person/Merchant Payment",Debit,620.00,Person_355,2026-06
1602,2026-06-20,"08:00 PM","Person/Merchant Payment",Debit,2000.00,Person_209,2026-06
1603,2026-06-21,"08:08 PM","Person/Merchant Payment",Debit,110.00,Person_356,2026-06
1604,2026-06-21,"08:10 PM","Person/Merchant Payment",Debit,24.00,Person_357,2026-06
1605,2026-06-21,"09:59 PM","Person/Merchant Payment",Debit,30.00,Person_357,2026-06
1606,2026-06-21,"10:37 PM","Person/Merchant Payment",Debit,1.00,Person_358,2026-06
1607,2026-06-21,"10:37 PM","Money Received",Credit,1000.00,Person_359,2026-06
1608,2026-06-21,"10:41 PM","Person/Merchant Payment",Debit,9320.00,Person_156,2026-06
1609,2026-06-21,"10:43 PM","Person/Merchant Payment",Debit,48.00,Person_172,2026-06
1610,2026-06-21,"10:44 PM","Person/Merchant Payment",Debit,96.00,Person_172,2026-06
1611,2026-06-21,"10:47 PM","Person/Merchant Payment",Debit,27800.00,Person_172,2026-06
1612,2026-06-21,"10:49 PM","Person/Merchant Payment",Debit,870.00,Person_6,2026-06
1613,2026-06-21,"10:49 PM","UPI Lite Top-up",Debit,878.00,Person_4,2026-06
1614,2026-06-22,"07:45 AM","Person/Merchant Payment",Debit,2000.00,Person_209,2026-06
1615,2026-06-22,"02:16 PM","Person/Merchant Payment",Debit,10000.00,Person_360,2026-06
1616,2026-06-23,"10:05 AM","Person/Merchant Payment",Debit,45.00,Person_361,2026-06
1617,2026-06-23,"11:58 AM","Person/Merchant Payment",Debit,4000.00,Person_12,2026-06
1618,2026-06-23,"01:32 PM","Money Received",Credit,45.00,Person_12,2026-06
1619,2026-06-23,"01:33 PM","Person/Merchant Payment",Debit,45.00,Person_12,2026-06
1620,2026-06-23,"01:34 PM","UPI Lite Top-up",Debit,45.00,Person_4,2026-06
1621,2026-06-23,"02:20 PM","Person/Merchant Payment",Debit,62.00,Person_362,2026-06
1622,2026-06-23,"02:27 PM","Person/Merchant Payment",Debit,129.00,Person_17,2026-06
1623,2026-06-24,"03:37 PM","Person/Merchant Payment",Debit,982.00,Person_17,2026-06
1624,2026-06-24,"03:38 PM","UPI Lite Top-up",Debit,400.00,Person_4,2026-06
1625,2026-06-24,"03:38 PM","Person/Merchant Payment",Debit,400.00,Person_6,2026-06
1626,2026-06-25,"01:37 PM","Person/Merchant Payment",Debit,2000.00,Person_363,2026-06
1627,2026-06-25,"03:56 PM","Person/Merchant Payment",Debit,2300.00,Person_198,2026-06
1628,2026-06-25,"06:39 PM","Person/Merchant Payment",Debit,1500.00,Person_240,2026-06
1629,2026-06-25,"07:41 PM","Person/Merchant Payment",Debit,1000.00,Person_198,2026-06
1630,2026-06-26,"12:12 PM","Money Received",Credit,1500.00,Person_331,2026-06
1631,2026-06-26,"04:50 PM","Person/Merchant Payment",Debit,730.00,Person_364,2026-06
1632,2026-06-26,"07:34 PM","Money Received",Credit,100.00,Person_12,2026-06
1633,2026-06-26,"08:10 PM","Person/Merchant Payment",Debit,110.00,Person_50,2026-06
1634,2026-06-26,"08:12 PM","Person/Merchant Payment",Debit,4800.00,Person_6,2026-06
1635,2026-06-26,"09:38 PM","Person/Merchant Payment",Debit,1000.00,Person_198,2026-06
1636,2026-06-27,"09:15 AM","Person/Merchant Payment",Debit,524.00,Person_365,2026-06
1637,2026-06-27,"01:47 PM","Person/Merchant Payment",Debit,400.00,Person_331,2026-06
1638,2026-06-27,"01:59 PM","Person/Merchant Payment",Debit,300.00,Person_198,2026-06
1639,2026-06-29,"01:29 AM","Person/Merchant Payment",Debit,887.00,Person_17,2026-06
1640,2026-06-29,"01:47 AM","Person/Merchant Payment",Debit,100.00,Person_50,2026-06
1641,2026-06-29,"03:22 PM","Money Received",Credit,1000.00,Person_17,2026-06
1642,2026-06-29,"03:22 PM","Money Received",Credit,69.00,Person_17,2026-06
1643,2026-06-29,"03:23 PM","Person/Merchant Payment",Debit,1069.00,Person_17,2026-06
1644,2026-06-29,"05:50 PM","Person/Merchant Payment",Debit,100.00,Person_366,2026-06
1645,2026-06-29,"07:08 PM","Person/Merchant Payment",Debit,2000.00,Person_84,2026-06
1646,2026-06-29,"07:38 PM","Money Received",Credit,1500.00,Person_367,2026-06
1647,2026-06-30,"10:57 AM","Person/Merchant Payment",Debit,5300.00,Person_368,2026-06
1648,2026-06-30,"12:10 PM","Person/Merchant Payment",Debit,2120.00,Person_369,2026-06
1649,2026-06-30,"05:01 PM","Money Received",Credit,1211.00,Person_156,2026-06
1650,2026-06-30,"07:33 PM","Person/Merchant Payment",Debit,2500.00,Person_332,2026-06
1651,2026-06-30,"08:02 PM","Money Received",Credit,500.00,Person_367,2026-06
1652,2026-06-30,"09:35 PM","Money Received",Credit,2000.00,Person_370,2026-06
1653,2026-06-30,"09:38 PM","Person/Merchant Payment",Debit,2000.00,Person_128,2026-06
1654,2026-07-01,"08:30 PM",Recharge,Debit,26.00,Person_18,2026-07
1655,2026-07-02,"01:06 PM","Money Received",Credit,24.00,Person_128,2026-07
1656,2026-07-02,"01:06 PM","Person/Merchant Payment",Debit,24.00,Person_362,2026-07
1657,2026-07-03,"01:07 PM","Person/Merchant Payment",Debit,500.00,Person_371,2026-07
1658,2026-07-03,"08:23 PM","Person/Merchant Payment",Debit,61.00,Person_372,2026-07
1659,2026-07-04,"06:26 AM","Person/Merchant Payment",Debit,100.00,Person_373,2026-07
1660,2026-07-04,"12:23 PM","Money Received",Credit,4930.00,Person_156,2026-07
1661,2026-07-04,"12:24 PM","Money Received",Credit,3578.00,Person_156,2026-07
1662,2026-07-04,"12:57 PM","Money Received",Credit,1000.00,Person_128,2026-07
1663,2026-07-04,"12:57 PM","Money Received",Credit,1000.00,Person_128,2026-07
1664,2026-07-04,"01:13 PM","Person/Merchant Payment",Debit,1141.00,Person_6,2026-07
1665,2026-07-04,"01:14 PM","UPI Lite Top-up",Debit,1141.00,Person_4,2026-07
1666,2026-07-04,"01:50 PM","Person/Merchant Payment",Debit,197.00,Person_2,2026-07
1667,2026-07-04,"01:51 PM","Money Received",Credit,197.00,Person_2,2026-07
1668,2026-07-04,"07:32 PM","Money Received",Credit,500.00,Person_37,2026-07
1669,2026-07-04,"07:33 PM","Person/Merchant Payment",Debit,350.00,Person_193,2026-07
1670,2026-07-05,"07:47 AM","Person/Merchant Payment",Debit,1200.00,Person_374,2026-07
1671,2026-07-05,"08:20 AM","Person/Merchant Payment",Debit,300.00,Person_374,2026-07
1672,2026-07-05,"12:51 PM","Person/Merchant Payment",Debit,9320.00,Person_366,2026-07
1673,2026-07-05,"10:21 PM","Person/Merchant Payment",Debit,500.00,Person_331,2026-07
1674,2026-07-06,"12:25 AM","Person/Merchant Payment",Debit,100.00,Person_2,2026-07
1675,2026-07-06,"09:10 AM","Person/Merchant Payment",Debit,50.00,Person_45,2026-07
1676,2026-07-06,"01:07 PM","Person/Merchant Payment",Debit,20.00,Person_375,2026-07
1677,2026-07-07,"03:51 PM","Money Received",Credit,300.00,Person_376,2026-07
1678,2026-07-07,"05:19 PM","Money Received",Credit,3500.00,Person_377,2026-07
1679,2026-07-07,"10:27 PM","Money Received",Credit,240.00,Person_378,2026-07
1680,2026-07-07,"11:04 PM","Money Received",Credit,2500.00,Person_50,2026-07
1681,2026-07-07,"11:09 PM","Person/Merchant Payment",Debit,220.00,Person_50,2026-07
1682,2026-07-07,"11:10 PM","Person/Merchant Payment",Debit,2500.00,Person_6,2026-07
1683,2026-07-07,"11:10 PM","Person/Merchant Payment",Debit,6000.00,Person_128,2026-07
1684,2026-07-08,"05:21 AM","Person/Merchant Payment",Debit,500.00,Person_50,2026-07
1685,2026-07-08,"11:13 AM","Money Received",Credit,500.00,Person_128,2026-07
1686,2026-07-08,"07:24 PM","Person/Merchant Payment",Debit,20.00,Person_50,2026-07
1687,2026-07-09,"12:25 AM","UPI Lite Top-up",Debit,500.00,Person_4,2026-07
1688,2026-07-09,"12:27 AM","Person/Merchant Payment",Debit,965.00,Person_6,2026-07
1689,2026-07-09,"09:53 PM","UPI Lite Top-up",Debit,300.00,Person_4,2026-07
1690,2026-07-09,"09:55 PM","Money Received",Credit,500.00,Person_246,2026-07
1691,2026-07-09,"09:56 PM","Person/Merchant Payment",Debit,500.00,Person_246,2026-07
1692,2026-07-10,"06:35 PM","Person/Merchant Payment",Debit,118.00,Person_356,2026-07
1693,2026-07-10,"09:18 PM","Food & Dining",Debit,200.00,Person_379,2026-07
1694,2026-07-10,"09:44 PM","Food & Dining",Debit,90.00,Person_379,2026-07
1695,2026-07-10,"10:03 PM","Food & Dining",Debit,45.00,Person_379,2026-07
1696,2026-07-11,"02:27 PM","Person/Merchant Payment",Debit,12.00,Person_380,2026-07
1697,2026-07-11,"03:19 PM","Person/Merchant Payment",Debit,100.00,Person_50,2026-07
1698,2026-07-11,"03:33 PM","Money Received",Credit,335.00,Person_11,2026-07
1699,2026-07-12,"08:14 PM","Food & Dining",Debit,550.00,Person_379,2026-07
1700,2026-07-12,"08:43 PM","Money Received",Credit,1000.00,Person_88,2026-07
1701,2026-07-12,"08:46 PM","Food & Dining",Debit,165.00,Person_379,2026-07
1702,2026-07-12,"08:49 PM","Person/Merchant Payment",Debit,1000.00,Person_128,2026-07
1703,2026-07-12,"09:19 PM","Person/Merchant Payment",Debit,480.00,Person_381,2026-07
1704,2026-07-13,"12:52 PM","Person/Merchant Payment",Debit,196.00,Person_382,2026-07
